mes;marca;modelo;versao;dia;ano;vin
5;FORD;TRANSIT VAN;TRANSIT 2.2 LTS SOHC 5PTAS10.7M3;19;2022;WF0XXXTTGNTL87363
5;HYUNDAI;SANTA FE TM;SANTA FE TM 2.5 AUT;9;2022;KMHS381KBNU424880
5;HYUNDAI;SANTA FE TM;SANTA FE TM 2.5 AUT;9;2022;KMHS381KBNU425125
5;TOYOTA;RAV4;RAV4 OTTO 2.0 AUT;9;2022;JTMZ43FV4ND118729
5;HYUNDAI;TUCSON NX4;TUCSON NX4 2.0;9;2022;KMHJB81DANU119719
5;HYUNDAI;VERNA;VERNA CB 1.4 MT PLUS;19;2022;LBECBACB1NW167446
5;HYUNDAI;ATOS AH2;ATOS AH2 1.1 MT PLUS;19;2022;MALAF51CANM176489
5;FORD;ECOSPORT;ECOSPORT TREND 1.5 AUT;4;2022;MAJBMSMCKNMD77140
5;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U0NT091395
5;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U8NT113899
5;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U0NT121348
5;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U7NT114672
5;HYUNDAI;VERNA;VERNA CB 1.4 MT PLUS;19;2022;LBECBACB1NW167379
5;TOYOTA;YARIS;YARIS HB OTTO 1.5;9;2022;MR2K29F35N1242995
5;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;9;2022;9BG148PK0NC440085
5;CHEVROLET;GROOVE;GROOVE 1.5;9;2022;LZWADAGA5NG020902
5;CHEVROLET;GROOVE;GROOVE 1.5;9;2022;LZWADAGA8NG018478
5;FORD;NEW RANGER;RANGER ICA XL 4X4 2.2L MT DIESEL;19;2022;8AFAR23K5PJ285519
5;CHEVROLET;ONIX;ONIX HB PREMIER 1.0 AUT;9;2022;9BGEY48K0NG201430
5;CHEVROLET;ONIX;ONIX HB PREMIER 1.0 AUT;9;2022;9BGEY48K0NG199107
5;CHEVROLET;ONIX;ONIX HB PREMIER 1.0 AUT;9;2022;9BGEY48K0NG199106
5;CHEVROLET;ONIX;ONIX HB PREMIER 1.0 AUT;9;2022;9BGEY48K0NG201000
5;PEUGEOT;208;208 BLUE HDI 100 1.5;9;2022;VR3UBYHTKPT000130
5;FORD;NEW RANGER;RANGER ICA DSL XL 4X4 2.2L;19;2022;8AFAR23K1NJ260517
5;FORD;NEW RANGER;RANGER ICA DSL XL 4X4 2.2L;19;2022;8AFAR23KXNJ273282
5;TOYOTA;RAV4;RAV4 OTTO 2.0 AUT;9;2022;JTMZ43FV3ND117300
5;FORD;TRANSIT VAN;TRANSIT 460E;9;2022;WF0HXXTTGNTE57948
5;CHEVROLET;ONIX;ONIX HB PREMIER 1.0 AUT;9;2022;9BGEN48K0NG187880
5;CHEVROLET;ONIX;ONIX HB PREMIER 1.0 AUT;9;2022;9BGEY48K0NG187940
5;CHEVROLET;ONIX;ONIX HB PREMIER 1.0 AUT;9;2022;9BGEY48K0NG200988
5;CHEVROLET;ONIX;ONIX HB PREMIER 1.0 AUT;9;2022;9BGEY48K0NG199102
5;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U9NT092660
5;HYUNDAI;SANTA FE TM;SANTA FE TM 2.5 AUT;9;2022;KMHS381KBNU425093
5;HYUNDAI;SANTA FE TM;SANTA FE TM 2.5 AUT;9;2022;KMHS381KBNU425370
5;HYUNDAI;SANTA FE TM;SANTA FE TM 2.5 AUT;9;2022;KMHS381KBNU425373
5;HYUNDAI;SANTA FE TM;SANTA FE TM 2.5 AUT;9;2022;KMHS381KBNU426374
5;HYUNDAI;SANTA FE TM;SANTA FE TM 2.5 AUT;9;2022;KMHS381KBNU426390
5;HYUNDAI;SANTA FE TM;SANTA FE TM 2.5 AUT;9;2022;KMHS381KBNU426495
5;HYUNDAI;SANTA FE TM;SANTA FE TM 2.5 AUT;9;2022;KMHS381KBNU426515
5;HYUNDAI;SANTA FE TM;SANTA FE TM 2.5 AUT;9;2022;KMHS381KBNU426522
5;HYUNDAI;SANTA FE TM;SANTA FE TM 2.5 AUT;9;2022;KMHS381KBNU426542
5;FIAT;ARGO;ARGO TREKKING HATCHBACK 1.3;9;2022;9BD358A72NYL84549
5;FIAT;ARGO;ARGO HB 1.3;9;2022;9BD358A42NYL84664
5;HYUNDAI;NEW CRETA;CRETA SU2I 1.5;26;2022;MALPB812ANM293804
5;CHEVROLET;BLAZER;BLAZER 4X4 3.6 AUT;26;2022;3GNKB8RS5NS161747
5;TOYOTA;YARIS;YARIS GLI 1.5;26;2022;MR2B29F36N1243122
5;TOYOTA;HILUX;HILUX DOBLE CABINA 2.4;9;2022;8AJJB3DD0N4236160
5;PEUGEOT;3008;3008 BLUE HDI 130 EAT8 1.5 AUT;9;2022;VF3MCYHZUPS002444
5;PEUGEOT;5008;5008 THP 165 1.6 AUT;26;2022;VF3M45GYWPS002449
5;TOYOTA;RAV4;RAV4 LE 2.0 4X2 MT;26;2022;JTMZ43FV6ND121633
5;PEUGEOT;BOXER;BOXER BLUE HDI DCAB 2.0;26;2022;VF3YE3MFCN2U22115
5;TOYOTA;YARIS;YARIS SEDAN OTTO 1.5;9;2022;MR2B29F34N1240882
5;TOYOTA;HILUX;HILUX DOBLE CABINA 2.4;9;2022;8AJJB3DD0N4236272
5;PEUGEOT;3008;3008 PURETECH 1.2L;26;2022;VF3MRHNSMPS002397
5;PEUGEOT;3008;3008 THP 165HP 1.6 AUT;9;2022;VF3M45GYWPS000874
5;FIAT;PULSE;PULSE HB MT 1.3;19;2022;9BD363B14PYZ16482
5;FIAT;PULSE;PULSE HB MT 1.3;19;2022;9BD363B14PYZ18771
5;FORD;NEW RANGER;RANGER XLT 4X4 3.2;4;2022;8AFAR23W6PJ285788
5;PEUGEOT;3008;3008 THP 165HP 1.6 AUT;9;2022;VF3M45GYWPS000875
5;VOLKSWAGEN;AMAROK;AMAROK DCAB TDI 2.0 AUT;4;2022;WV1ZZZ2HZNA015171
5;PEUGEOT;5008;5008 BLUEHDI 130 1.5 AUT;9;2022;VF3MCYHZUPS001000
5;PEUGEOT;5008;5008 BLUEHDI 130 1.5 AUT;9;2022;VF3MCYHZUPS000718
5;CHEVROLET;TRAILBLAZER;TRAILBLAZER PREMIER 2.8D AT AWD N;19;2022;9BG156YK0NC450110
5;FIAT;CINQUECENTO;500 CULT HB 1.2;9;2022;ZFACF1BG2NJF77393
5;VOLKSWAGEN;GOL;GOL HB 1.6;26;2022;9BWAB45U1NT089929
5;CHEVROLET;SAIL;SAIL 1.5;9;2022;LSGHD54H7ND046241
5;TOYOTA;YARIS;YARIS SEDAN OTTO 1.5;4;2022;MR2B29F38N1242487
5;TOYOTA;RUSH;RUSH 1.5 MT;9;2022;MHKE8FE30NK003421
5;CHEVROLET;CAPTIVA;CAPTIVA MT6 4X2 1.5;9;2022;LZWADAGA6NB037317
5;CHEVROLET;CAPTIVA;CAPTIVA MT6 4X2 1.5;9;2022;LZWADAGA6NB037320
5;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;9;2022;LZWADAGA4NB034108
5;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;9;2022;LZWADAGA5NB037728
5;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AT;4;2022;LZWADAGA2NB040828
5;TOYOTA;RAV4;RAV4 OTTO 2.0 AUT;4;2022;JTMZ43FV2ND118129
5;CHEVROLET;ONIX;ONIX HB RS 1.OT;9;2022;9BGEN48K0NG186891
5;CHEVROLET;ONIX;ONIX HB RS 1.OT;9;2022;9BGEN48K0NG184826
5;FIAT;ARGO;ARGO TREKKING HATCHBACK 1.3;9;2022;9BD358A72PYL88242
5;CHEVROLET;ONIX;ONIX NB PREMIER 1.0T AUT;9;2022;9BGEP69K0NG188066
5;PEUGEOT;301;301 HDI 92HP 1.6;26;2022;VF3DD9HP0PJ505946
5;PEUGEOT;208;208 PURETECH 75 1.2;4;2022;VR3UPHMGBPT000403
5;PEUGEOT;301;301 HDI 92HP 1.6;26;2022;VF3DD9HP0PJ504109
5;CHEVROLET;TRAILBLAZER;TRAILBLAZER 4X4 2.8 AUT;9;2022;9BG156YK0NC445672
5;CHEVROLET;SAIL;SAIL 1.5;9;2022;LSGHD52H0ND054376
5;PEUGEOT;301;301 HDI 92HP 1.6;26;2022;VF3DD9HP0PJ507273
5;PEUGEOT;3008;3008 BLUE HDI 130 1.5;26;2022;VF3MCYHZMPS001257
5;TOYOTA;YARIS;YARIS HB OTTO 1.5;4;2022;MR2K29F35N1242723
5;PEUGEOT;301;301 HDI 92HP 1.6;26;2022;VF3DD9HP0PJ507276
5;PEUGEOT;PARTNER;PARTNER HDI 92 L2 1.6;26;2022;VR3EF9HPAPJ506844
5;PEUGEOT;PARTNER;PARTNER HDI 92 L2 1.6;26;2022;VR3EF9HPAPJ506854
5;TOYOTA;COROLLA CROSS;COROLLA CROSS 2.0 SEG CVT;19;2022;9BRK4AAG6N0046446
5;TOYOTA;4RUNNER;4RUNNER 4X2 SR5 CONTROL VOLANTE;19;2022;JTEZU4JR0N5265832
5;TOYOTA;RAIZE;NEW RAIZE 1.2;4;2022;MHKAB1BA1NJ003328
5;TOYOTA;RAV4;NEW RAV 4 LE 2.0;4;2022;JTMZ43FV6ND111135
5;TOYOTA;4RUNNER;4RUNNER 4X4 4.0 AUT;4;2022;JTEBU4JR5N6028989
5;RENAULT;DUSTER;DUSTER II ZEN 1.6;4;2022;VF1HJD201NA078727
5;TOYOTA;COROLLA CROSS;COROLLA CROSS 1.8;4;2022;9BRKZAAG0N0628012
5;TOYOTA;COROLLA CROSS;COROLLA 2.0;4;2022;9BRK4AAG4N0044176
5;PEUGEOT;301;301 HDI 92HP 1.6;26;2022;VF3DD9HP0PJ506181
5;HYUNDAI;NEW CRETA;CRETA SU2I 1.5 MT VALUE;19;2022;MALPB812ANM284459
5;FORD;F-150;F-150 LARIAT LUX CC 4X4 5.0L;19;2022;1FTFW1E54MFD11971
5;TOYOTA;YARIS;NEW YARIS XLI 1.5;4;2022;MR2B29F31N1240600
5;TOYOTA;YARIS;NEW YARIS GLI 1.5;4;2022;MR2B29F3XN1241485
5;TOYOTA;YARIS;NEW YARIS GLI 1.5;4;2022;MR2B29F30N1241009
5;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;9;2022;LZWADAGA4NB037784
5;TOYOTA;HILUX;NEW HILUX 4X4 2.8 AUT;4;2022;8AJBA3CDXN1708133
5;TOYOTA;COROLLA CROSS;NEW COROLLA CROSS CVT 2.0;4;2022;9BRK4AAGXN0039208
5;FORD;F-150;F-150 LARIAT SPORT CC 4X4 5.0L;19;2022;1FTFW1E54MFC13863
5;TOYOTA;RAV4;NEW RAV4 LE CVT 2.0;4;2022;JTMZ43FV9ND109959
5;TOYOTA;HILUX;NEW HI LUX DX 2.4;4;2022;8AJCB3DD7N3909802
5;PEUGEOT;3008;3008 BLUE HDI 130 1.5;9;2022;VF3MCYHZMPS002235
5;PEUGEOT;PARTNER;PARTNER HDI 92 L2 1.6;26;2022;VR3EF9HPAPJ506697
5;TOYOTA;RAIZE;NEW RAIZE CVT 1.2;4;2022;MHKAB1BAXNJ004736
5;TOYOTA;COROLLA;COROLLA SEDAN XLI 1.6 6MT;19;2022;9BRBE3BE4N4001438
5;PEUGEOT;208;208 PURETECH 130 EAT8 1.2 AUT;9;2022;VR3UPHNSSPT000177
5;TOYOTA;RUSH;NEW RUSH XEI 1.5;4;2022;MHKE8FE30NK003224
5;TOYOTA;RUSH;RUSH 1.5 MT;4;2022;MHKE8FE30NK003343
5;PEUGEOT;208;208 PURETECH 130 EAT8 1.2 AUT;26;2022;VR3UPHNSSPT000179
5;CHEVROLET;TRACKER;TRACKER 1.2T;26;2022;9BGEN76C0NB188083
5;TOYOTA;RUSH;RUSH 1.5 MT;9;2022;MHKE8FE20NK015222
5;CHEVROLET;TRACKER;TRACKER LTZ 1.2 AUT;4;2022;9BGEN76C0NB162682
5;FORD;NEW RANGER;RANGER DCAB XLT 3.2;9;2022;8AFAR22W0PJ285478
5;CHEVROLET;GROOVE;GROOVE 1.5;26;2022;LZWADAGA1NG021626
5;TOYOTA;COROLLA;COROLLA SD 2.0;4;2022;9BRB43BE1N2101169
5;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AUT;26;2022;LZWADAGA6PB003784
5;FORD;NEW RANGER;RANGER DCAB 4X4 3.2 AUT;4;2022;8AFAR23W8PJ288496
5;FORD;NEW RANGER;RANGER DCAB XLT 4X4 3.2;4;2022;8AFAR23W6NJ261052
5;CHEVROLET;TRACKER;TRACKER 1.2T;19;2022;9BGEA76C0NB188628
5;HYUNDAI;VENUE;VENUE QX 1.6 MT PLUS;26;2022;KMHRC812APU173796
5;CHEVROLET;TRACKER;TRACKER 1.2T;19;2022;9BGEN76C0NB189340
5;HYUNDAI;VENUE;VENUE QX 1.6;26;2022;KMHRC812APU174120
5;CHEVROLET;TRACKER;TRACKER 1.2T;19;2022;9BGEA76C0NB188078
5;CHEVROLET;TRACKER;TRACKER 1.2T AUT;19;2022;9BGEP76C0NB174022
5;RENAULT;ARKANA;ARKANA TURBO 1.3 AUT;26;2022;VF1RJL008PC313973
5;CHEVROLET;SPIN;SPIN 4X2 1.8;9;2022;9BGJP7560NB173916
5;CHEVROLET;ONIX;ONIX HB PREMIER 1.0 AUT;4;2022;9BGEY48K0NG200334
5;CHEVROLET;ONIX;ONIX NB LS 1.2;4;2022;9BGEA69M0NG169590
5;TOYOTA;RAIZE;RAIZE 1.2 E MT;30;2022;MHKAB1BA0NJ010531
5;TOYOTA;RAIZE;RAIZE 1.2 E MT;30;2022;MHKAB1BA6NJ008640
5;CHEVROLET;ONIX;ONIX NB LT 1.0T;19;2022;9BGEN69K0NG199279
5;TOYOTA;COROLLA CROSS;COROLLA CROSS 2.0 SEG CVT;30;2022;9BRK4AAG4N0047112
5;TOYOTA;RAV4;RAV4 LE 2.0 CVT 4X2;19;2022;JTMZ43FV8ND122718
5;TOYOTA;HILUX;HILUX 4X2 2.4 TM SR R;26;2022;8AJJB3DD3N4236122
5;TOYOTA;RUSH;RUSH XLI 1.5 TM 4X2;26;2022;MHKE8FE20NK015497
5;TOYOTA;4RUNNER;4RUNNER 4X2 SR5 CONTROL VOLANTE;26;2022;JTEZU4JR1N5265192
5;CHEVROLET;COLORADO;COLORADO II LT 4X4 2.8;4;2022;9BG148FK0NC439046
5;PEUGEOT;3008;3008 BLUE HDI 130 1.5;26;2022;VF3MCYHZMPS002210
5;TOYOTA;RAV4;RAV4 OTTO 2.0;26;2022;JTMZ43FV4ND117614
5;TOYOTA;4RUNNER;4 RUNNER 4.0 AUT;26;2022;JTEZU4JR5N5265406
5;CHEVROLET;ONIX;ONIX NB PREMIER 1.0T AUT;26;2022;9BGEP69K0NG199300
5;TOYOTA;RAIZE;RAIZE 4X2 1.2;26;2022;MHKAB1BA9NJ005764
5;CHEVROLET;SPIN;SPIN 4X2 1.8;19;2022;9BGJP7560NB170696
5;CHEVROLET;ONIX;ONIX HB RS 1.OT;19;2022;9BGEN48K0NG199065
5;CHEVROLET;ONIX;ONIX HB RS 1.OT;26;2022;9BGEB48K0NG199028
5;CHEVROLET;ONIX;ONIX NB LS 1.2;26;2022;9BGEA69M0NG199205
5;CHEVROLET;ONIX;ONIX HB 1.0;19;2022;9BGEN48K0NG201422
5;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;26;2022;8AJDB3CD4N1321891
5;CHEVROLET;ONIX;ONIX NB PREMIER 1.0T AUT;26;2022;9BGEP69K0NG201196
5;CHEVROLET;ONIX;ONIX NB LT 1.0T;26;2022;9BGEB69K0NG199216
5;CHEVROLET;ONIX;ONIX HB RS 1.OT;19;2022;9BGEB48K0NG200951
5;CHEVROLET;N400 MAX;N400 MAX 1.5;26;2022;LZWCDAGA3NC824695
5;CHEVROLET;N400 MAX;N400 MAX 1.5;26;2022;LZWCDAGA9NC826418
5;CHEVROLET;N400 MAX;N400 MAX 1.5;26;2022;LZWCDAGA2NC824283
5;TOYOTA;RUSH;RUSH XEI 1.5 MT 4X2;30;2022;MHKE8FE30NK003408
5;TOYOTA;COROLLA CROSS;COROLLA CROSS 2.0 SEG CVT;30;2022;9BRK4AAG5N0047877
5;TOYOTA;HILUX;HILUX 4X4 2.4 TM SR R;26;2022;8AJKB3CD8N1638421
5;CHEVROLET;TRAILBLAZER;TRAILBLAZER 4X4 2.8 AUT;26;2022;9BG156YK0NC450015
5;CHEVROLET;TRACKER;TRACKER 1.2T AUT;26;2022;9BGEN76C0NB170448
5;CHEVROLET;GROOVE;GROOVE 1.5;26;2022;LZWADAGA8PG000050
5;CHEVROLET;BLAZER;BLAZER 4X4 3.6 AUT;19;2022;3GNKB8RS0NS172283
5;CHEVROLET;GROOVE;GROOVE 1.5;19;2022;LZWADAGA0NG021486
5;CHEVROLET;N400 MAX;N400 MAX 1.5;19;2022;LZWCDAGA2NC814952
5;CHEVROLET;BLAZER;BLAZER 4X4 3.6 AUT;19;2022;3GNKB8RS1NS167206
5;TOYOTA;RUSH;RUSH 1.5 XLI MT;27;2022;MHKE8FE20NK015014
5;FIAT;PULSE;PULSE HB MT 1.3;26;2022;9BD363B14PYZ17048
5;PEUGEOT;PARTNER;PARTNER HDI 92 L1 1.6;26;2022;VR3EF9HPAPJ502305
5;CHEVROLET;TRACKER;TRACKER 1.2T;26;2022;9BGEA76C0NB189033
5;CHEVROLET;COLORADO;COLORADO II LT MT 2.8TD T 4WD N;26;2022;9BG148FK0NC445687
5;TOYOTA;RUSH;RUSH 1.5 XLI MT;27;2022;MHKE8FE20NK015700
5;CHEVROLET;COLORADO;COLORADO DOBLE CABINA 4X4 2.8 AUT;19;2022;9BG148ZK0NC450382
5;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8;19;2022;9BG148FK0NC445270
5;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;26;2022;LZWADAGA3PB001281
5;CHEVROLET;TRAILBLAZER;TRAILBLAZER 4X4 2.8 AUT;19;2022;9BG156YK0NC445503
5;TOYOTA;YARIS;YARIS SPORT 1.5 TM - 151HMS2;27;2022;MR2K29F36N1243038
5;PEUGEOT;301;301 HDI 92HP 1.6;26;2022;VF3DD9HP0PJ507808
5;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 HB 1.2 MT PLUS;19;2022;MALB251CANM257556
5;TOYOTA;COROLLA;COROLLA SEDAN XLI 1.6 6MT;30;2022;9BRBE3BE9N4001483
5;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;19;2022;LZWADAGA7NB037813
5;TOYOTA;HILUX;NEW HILUX 4X4 2.4;9;2022;8AJKB3CD9N1639058
5;PEUGEOT;2008;2008 BLUE HDI 100 4X2 1.5;9;2022;VR3UDYHSKPJ503166
5;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8;19;2022;9BG148FK0NC451634
5;CHEVROLET;COLORADO;COLORADO DOBLE CABINA 4X4 2.8 AUT;19;2022;9BG148ZK0NC450318
5;HYUNDAI;TUCSON NX4;TUCSON NX4 2.0 MT PLUS;26;2022;KMHJB81DANU123127
5;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8;19;2022;9BG148FK0NC451631
5;CHEVROLET;ONIX;ONIX NB LT 1.0T;19;2022;9BGEB69K0NG201113
5;CHEVROLET;ONIX;ONIX NB LT 1.0T;19;2022;9BGEN69K0NG200446
5;CHEVROLET;ONIX;ONIX HB 1.0;19;2022;9BGEB48K0NG199026
5;CHEVROLET;ONIX;ONIX HB 1.0;19;2022;9BGEN48K0NG199053
5;CHEVROLET;N400 MAX;N400 MAX 1.5;19;2022;LZWCDAGA8NC815460
5;CHEVROLET;GROOVE;GROOVE 1.5;19;2022;LZWADAGA2NG018427
5;TOYOTA;COROLLA CROSS;COROLLA CROSS 2.3 SEG CVT;26;2022;9BRK4AAG3N0046520
5;HYUNDAI;ELANTRA CN7;ELANTRA CN7 1.6 MT PLUS;19;2022;KMHLN41BANU295248
5;RENAULT;KWID;KWID 1.0;4;2022;93YRBB000PJ156962
5;CHEVROLET;ONIX;ONIX HB RS 1.OT;9;2022;9BGEN48K0NG187282
5;CHEVROLET;ONIX;ONIX NB PREMIER 1.0T AUT;30;2022;9BGEP69K0NG198650
5;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;19;2022;LZWADAGA7NB034376
5;TOYOTA;COROLLA CROSS;COROLLA CROSS 2.0 SEG CVT;26;2022;9BRK4AAG3N0049384
5;TOYOTA;YARIS;YARIS SEDAN OTTO 1.5;30;2022;MR2B29F31N1243349
5;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEN76C0NB190975
5;HYUNDAI;ATOS AH2;ATOS AH2 1.1 MT PLUS;26;2022;MALAF51CANM176488
5;FORD;TRANSIT VAN;TRANSIT 460E 2.2L PUMA T/M EURO V;26;2022;WF0HXXTTGNTY31239
5;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEA76C0NB174357
5;TOYOTA;RUSH;RUSH 1.5 MT;30;2022;MHKE8FE20NK015032
5;TOYOTA;RAV4;RAV4 4X4 OTTO 2.0;30;2022;JTMB43FV6ND031125
5;TOYOTA;RAV4;RAV4 4X4 OTTO 2.0;30;2022;JTMB43FV5ND031634
5;TOYOTA;RAV4;RAV4 LE 2.0 4X2 CVT;27;2022;JTMZ43FV3ND121301
5;CHEVROLET;TRACKER;TRACKER 1.2T AUT;30;2022;9BGEN76C0NB190922
5;FORD;TRANSIT VAN;TRANSIT 2.2 LTS SOHC 5P T/M EURO V;26;2022;WF0XXXTTGNTL88802
5;FORD;F-150;F-150 LARIAT LUX CC 4X4 5.0L;30;2022;1FTFW1E51MFD12026
5;RENAULT;DUSTER;DUSTER 4X2 1.6;26;2022;VF1HJD201PA174960
5;TOYOTA;RAIZE;RAIZE 1.2 E CVT;27;2022;MHKAB1BA1NJ008965
5;TOYOTA;YARIS;YARIS GLI 1.5 TM 151ME3;27;2022;MR2B29F34N1243393
5;CHEVROLET;TRAILBLAZER;TRAILBLAZER 4X4 2.8 AUT;26;2022;9BG156YK0NC449944
5;CHEVROLET;GROOVE;GROOVE 1.5;30;2022;LZWADAGA0PG001886
5;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEN76C0NB187495
5;CHEVROLET;TRACKER;TRACKER 1.2T AUT;30;2022;9BGEN76C0NB173880
5;CHEVROLET;TRACKER;TRACKER 1.2T AUT;30;2022;9BGEP76C0NB188338
5;CHEVROLET;TRACKER;TRACKER 1.2T AUT;30;2022;9BGEP76C0NB194343
5;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEN76C0NB188225
5;CHEVROLET;TRACKER;TRACKER 1.2T AUT;30;2022;9BGEN76C0NB189153
5;CHEVROLET;TRACKER;TRACKER 1.2T AUT;30;2022;9BGEN76C0NB177946
5;PEUGEOT;PARTNER;PARTNER HDI 92 L2 1.6;30;2022;VR3EF9HPAPJ506684
5;PEUGEOT;3008;3008 BLUE HDI 130 EAT8 1.5 AUT;30;2022;VF3MCYHZUPS002614
5;PEUGEOT;EXPERT;EXPERT 2.0;19;2022;VF3VFAHXGPZ000450
5;PEUGEOT;EXPERT;EXPERT 2.0;19;2022;VF3VFAHXGPZ000441
5;PEUGEOT;EXPERT;EXPERT 2.0;19;2022;VF3VFAHXGPZ000440
5;PEUGEOT;EXPERT;EXPERT 2.0;19;2022;VF3VFAHXGPZ000437
5;PEUGEOT;EXPERT;EXPERT 2.0;19;2022;VF3VFAHXGPZ000436
5;PEUGEOT;EXPERT;EXPERT 2.0;19;2022;VF3VFAHXGPZ000431
5;FORD;F-150;F150 XLT CC 3.3 AUT;9;2022;1FTEW1CB8MFC90157
5;CHEVROLET;CAPTIVA;CAPTIVA MT6 4X2 1.5;26;2022;LZWADAGA9PB002998
5;PEUGEOT;3008;NUEVO 3008 ALLURE PACK BLUEHDI 130;27;2022;VF3MCYHZUPS002639
5;CHEVROLET;ONIX;ONIX HB 1.0;19;2022;9BGEB48K0NG202016
5;FORD;ECOSPORT;ECOSPORT 1.5 AUT;9;2022;MAJBMSMCKNMD77147
5;FORD;F-150;F150 LARIAT LUXURY 4X4 5.0L AUT;9;2022;1FTFW1E53MFD11959
5;FIAT;CRONOS;CRONOS DRIVE 1.8 AUT;9;2022;8AP359A39PU204764
5;FIAT;CRONOS;CRONOS DRIVE 1.8 AUT;9;2022;8AP359A39PU204769
5;FIAT;CRONOS;CRONOS DRIVE 1.8 AUT;9;2022;8AP359A39PU204775
5;FORD;TRANSIT VAN;TRANSIT VAN 2.2;4;2022;WF0XXXTTGNTL88835
5;CHEVROLET;TRAVERSE;NG TRAVERSE AWD 3.6 AUT;19;2022;1GNEV9KW0MJ250990
5;HYUNDAI;HD 35;HD 35 CHC LT AC A/B EURO IV;19;2022;KMFVA17RPNC354820
5;TOYOTA;RAV4;RAV4 OTTO 2.0;27;2022;JTMZ43FV4ND120674
5;CHEVROLET;N400 MAX;N400 MAX 1.5;30;2022;LZWCDAGA0NC815095
5;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEA76C0NB174187
5;CHEVROLET;TRACKER;TRACKER 1.2T AUT;30;2022;9BGEN76C0NB187458
5;CHEVROLET;TRACKER;TRACKER 1.2T AUT;30;2022;9BGEN76C0NB194283
5;FORD;F-150;F-150 LARIAT SPORT CC 4X4 5.0L L;30;2022;1FTFW1E54MFC13846
5;VOLKSWAGEN;AMAROK;AMAROK DCAB TDI 4X4 TRENDLINE 2.0;31;2022;WV1ZZZ2HZNA016174
5;HYUNDAI;ATOS AH2;ATOS AH2 HB 1.1;19;2022;MALAF51CANM177190
5;TOYOTA;YARIS;YARIS SEDAN OTTO 1.5;31;2022;MR2B29F38N1244532
5;HYUNDAI;NEW CRETA;CRETA SU2I 1.5;19;2022;MALPB812ANM283527
5;FORD;EXPLORER;EXPLORER 4X4 2.3 AUT;9;2022;1FMSK8FH8NGA60648
5;HYUNDAI;PORTER;PORTER CRDI GLS 2.5;9;2022;KMFZCX7KANU939211
5;FORD;TRANSIT VAN;TRANSIT BUS;27;2022;WF0XXTTGNTY31238
5;FIAT;ARGO;ARGO HB 1.3;9;2022;9BD358A42NYL86245
5;TOYOTA;YARIS;YARIS 1.5;9;2022;MR2B29F34N1241711
5;TOYOTA;RAV4;NEW RAV4 4X4 TM 2.0 LE;19;2022;JTMB43FV8ND027125
5;TOYOTA;FORTUNER;FORTUNER SRV 2.7 AUT;27;2022;8AJCX3GS5N0130833
5;PEUGEOT;208;208 PURETECH 100 HB 1.2;9;2022;VR3UPHNEKPT000079
5;FIAT;CRONOS;CRONOS DRIVE 1.8 AUT;9;2022;8AP359A39PU205596
5;FIAT;CRONOS;CRONOS DRIVE 1.8 AUT;9;2022;8AP359A39PU204780
5;FIAT;CRONOS;CRONOS DRIVE 1.8 AUT;9;2022;8AP359A39PU204838
5;FIAT;CRONOS;CRONOS DRIVE 1.8 AUT;9;2022;8AP359A39PU204840
5;FORD;F-150;F-150 LARIAT LUX CC 4X4 5.0L;30;2022;1FTFW1E57MFD11978
5;HYUNDAI;NEW CRETA;CRETA SU2I 1.5 MT PLUS;26;2022;MALPB812ANM279681
5;PEUGEOT;3008;3008 PURETECH 1.2L;19;2022;VF3MRHNSMPS001448
5;PEUGEOT;EXPERT;EXPERT 2.0;19;2022;VF3VFAHXGPZ000430
5;PEUGEOT;EXPERT;EXPERT 2.0;19;2022;VF3VFAHXGPZ000455
5;PEUGEOT;301;301 ALLURE HDI 1.6;27;2022;VF3DD9HP0PJ502185
